instance_id,sample_id,smell,severity_consensus,repository,path_at_label,code_name,original_commit_hash,commit_remapped,effective_commit_hash,head_sha_used,n_revisions_observed,persistence_revisions,persistence_days,days_anomalous_negative,censored,death_reason,labelled_commit_date,death_commit,death_commit_date,last_observed_commit,last_observed_commit_date,proxy_method
4774610::blob,4774610,blob,none,git@github.com:apache/incubator-rya.git,extras/indexing/src/main/java/org/apache/rya/indexing/mongodb/update/MongoDocumentUpdater.java,org.apache.rya.indexing.mongodb.update.MongoDocumentUpdater,5463da23c7cd5eaddf2ab13f0b42141211ab59f2,False,5463da23c7cd5eaddf2ab13f0b42141211ab59f2,ac44b3c00e2dc279bfb178eb94e56ba4384602ed,0,0,0,False,True,right_censored_at_last_observed_revision,2018-10-01T09:07:45-04:00,5463da23c7cd5eaddf2ab13f0b42141211ab59f2,2018-10-01T09:07:45-04:00,5463da23c7cd5eaddf2ab13f0b42141211ab59f2,2018-10-01T09:07:45-04:00,entity_alive+size_shape_proxy_v1
4774610::data class,4774610,data class,none,git@github.com:apache/incubator-rya.git,extras/indexing/src/main/java/org/apache/rya/indexing/mongodb/update/MongoDocumentUpdater.java,org.apache.rya.indexing.mongodb.update.MongoDocumentUpdater,5463da23c7cd5eaddf2ab13f0b42141211ab59f2,False,5463da23c7cd5eaddf2ab13f0b42141211ab59f2,ac44b3c00e2dc279bfb178eb94e56ba4384602ed,0,0,0,False,True,right_censored_at_last_observed_revision,2018-10-01T09:07:45-04:00,5463da23c7cd5eaddf2ab13f0b42141211ab59f2,2018-10-01T09:07:45-04:00,5463da23c7cd5eaddf2ab13f0b42141211ab59f2,2018-10-01T09:07:45-04:00,entity_alive+size_shape_proxy_v1
4780381::blob,4780381,blob,none,git@github.com:apache/incubator-rya.git,extras/indexing/src/main/java/org/apache/rya/indexing/smarturi/duplication/ApproxEqualsDetector.java,org.apache.rya.indexing.smarturi.duplication.ApproxEqualsDetector,5463da23c7cd5eaddf2ab13f0b42141211ab59f2,False,5463da23c7cd5eaddf2ab13f0b42141211ab59f2,ac44b3c00e2dc279bfb178eb94e56ba4384602ed,0,0,0,False,True,right_censored_at_last_observed_revision,2018-10-01T09:07:45-04:00,5463da23c7cd5eaddf2ab13f0b42141211ab59f2,2018-10-01T09:07:45-04:00,5463da23c7cd5eaddf2ab13f0b42141211ab59f2,2018-10-01T09:07:45-04:00,entity_alive+size_shape_proxy_v1
4780381::data class,4780381,data class,none,git@github.com:apache/incubator-rya.git,extras/indexing/src/main/java/org/apache/rya/indexing/smarturi/duplication/ApproxEqualsDetector.java,org.apache.rya.indexing.smarturi.duplication.ApproxEqualsDetector,5463da23c7cd5eaddf2ab13f0b42141211ab59f2,False,5463da23c7cd5eaddf2ab13f0b42141211ab59f2,ac44b3c00e2dc279bfb178eb94e56ba4384602ed,0,0,0,False,True,right_censored_at_last_observed_revision,2018-10-01T09:07:45-04:00,5463da23c7cd5eaddf2ab13f0b42141211ab59f2,2018-10-01T09:07:45-04:00,5463da23c7cd5eaddf2ab13f0b42141211ab59f2,2018-10-01T09:07:45-04:00,entity_alive+size_shape_proxy_v1
4780738::blob,4780738,blob,none,git@github.com:apache/incubator-rya.git,extras/indexing/src/main/java/org/apache/rya/indexing/accumulo/freetext/query/QueryParserTokenManager.java,org.apache.rya.indexing.accumulo.freetext.query.QueryParserTokenManager,5463da23c7cd5eaddf2ab13f0b42141211ab59f2,False,5463da23c7cd5eaddf2ab13f0b42141211ab59f2,ac44b3c00e2dc279bfb178eb94e56ba4384602ed,0,0,0,False,True,right_censored_at_last_observed_revision,2018-10-01T09:07:45-04:00,5463da23c7cd5eaddf2ab13f0b42141211ab59f2,2018-10-01T09:07:45-04:00,5463da23c7cd5eaddf2ab13f0b42141211ab59f2,2018-10-01T09:07:45-04:00,entity_alive+size_shape_proxy_v1
4780738::data class,4780738,data class,none,git@github.com:apache/incubator-rya.git,extras/indexing/src/main/java/org/apache/rya/indexing/accumulo/freetext/query/QueryParserTokenManager.java,org.apache.rya.indexing.accumulo.freetext.query.QueryParserTokenManager,5463da23c7cd5eaddf2ab13f0b42141211ab59f2,False,5463da23c7cd5eaddf2ab13f0b42141211ab59f2,ac44b3c00e2dc279bfb178eb94e56ba4384602ed,0,0,0,False,True,right_censored_at_last_observed_revision,2018-10-01T09:07:45-04:00,5463da23c7cd5eaddf2ab13f0b42141211ab59f2,2018-10-01T09:07:45-04:00,5463da23c7cd5eaddf2ab13f0b42141211ab59f2,2018-10-01T09:07:45-04:00,entity_alive+size_shape_proxy_v1
4783162::feature envy,4783162,feature envy,none,git@github.com:apache/incubator-rya.git,mapreduce/src/main/java/org/apache/rya/accumulo/mr/MRUtils.java,org.apache.rya.accumulo.mr.MRUtils.getACZK Configuration,5463da23c7cd5eaddf2ab13f0b42141211ab59f2,False,5463da23c7cd5eaddf2ab13f0b42141211ab59f2,ac44b3c00e2dc279bfb178eb94e56ba4384602ed,0,0,0,False,True,right_censored_at_last_observed_revision,2018-10-01T09:07:45-04:00,5463da23c7cd5eaddf2ab13f0b42141211ab59f2,2018-10-01T09:07:45-04:00,5463da23c7cd5eaddf2ab13f0b42141211ab59f2,2018-10-01T09:07:45-04:00,entity_alive+size_shape_proxy_v1
4783162::long method,4783162,long method,none,git@github.com:apache/incubator-rya.git,mapreduce/src/main/java/org/apache/rya/accumulo/mr/MRUtils.java,org.apache.rya.accumulo.mr.MRUtils.getACZK Configuration,5463da23c7cd5eaddf2ab13f0b42141211ab59f2,False,5463da23c7cd5eaddf2ab13f0b42141211ab59f2,ac44b3c00e2dc279bfb178eb94e56ba4384602ed,0,0,0,False,True,right_censored_at_last_observed_revision,2018-10-01T09:07:45-04:00,5463da23c7cd5eaddf2ab13f0b42141211ab59f2,2018-10-01T09:07:45-04:00,5463da23c7cd5eaddf2ab13f0b42141211ab59f2,2018-10-01T09:07:45-04:00,entity_alive+size_shape_proxy_v1
4783602::blob,4783602,blob,none,git@github.com:apache/incubator-rya.git,extras/rya.forwardchain/src/main/java/org/apache/rya/forwardchain/rule/SpinConstructRule.java,org.apache.rya.forwardchain.rule.SpinConstructRule.TypeRequirementVisitor,5463da23c7cd5eaddf2ab13f0b42141211ab59f2,False,5463da23c7cd5eaddf2ab13f0b42141211ab59f2,ac44b3c00e2dc279bfb178eb94e56ba4384602ed,0,0,0,False,True,right_censored_at_last_observed_revision,2018-10-01T09:07:45-04:00,5463da23c7cd5eaddf2ab13f0b42141211ab59f2,2018-10-01T09:07:45-04:00,5463da23c7cd5eaddf2ab13f0b42141211ab59f2,2018-10-01T09:07:45-04:00,entity_alive+size_shape_proxy_v1
4783602::data class,4783602,data class,none,git@github.com:apache/incubator-rya.git,extras/rya.forwardchain/src/main/java/org/apache/rya/forwardchain/rule/SpinConstructRule.java,org.apache.rya.forwardchain.rule.SpinConstructRule.TypeRequirementVisitor,5463da23c7cd5eaddf2ab13f0b42141211ab59f2,False,5463da23c7cd5eaddf2ab13f0b42141211ab59f2,ac44b3c00e2dc279bfb178eb94e56ba4384602ed,0,0,0,False,True,right_censored_at_last_observed_revision,2018-10-01T09:07:45-04:00,5463da23c7cd5eaddf2ab13f0b42141211ab59f2,2018-10-01T09:07:45-04:00,5463da23c7cd5eaddf2ab13f0b42141211ab59f2,2018-10-01T09:07:45-04:00,entity_alive+size_shape_proxy_v1
4778425::feature envy,4778425,feature envy,none,git@github.com:apache/incubator-sentry.git,sentry-solr/solr-sentry-handlers/src/main/java/org/apache/solr/update/processor/UpdateIndexAuthorizationProcessorFactory.java,org.apache.solr.update.processor.UpdateIndexAuthorizationProcessorFactory#getInstance SolrQueryRequest|SolrQueryResponse|UpdateRequestProcessor,4643f988a5e0ce2b9749e6365edea3a16482de86,False,4643f988a5e0ce2b9749e6365edea3a16482de86,4643f988a5e0ce2b9749e6365edea3a16482de86,0,0,0,False,True,right_censored_at_last_observed_revision,2016-03-22T18:40:15+08:00,4643f988a5e0ce2b9749e6365edea3a16482de86,2016-03-22T18:40:15+08:00,4643f988a5e0ce2b9749e6365edea3a16482de86,2016-03-22T18:40:15+08:00,entity_alive+size_shape_proxy_v1
4778425::long method,4778425,long method,none,git@github.com:apache/incubator-sentry.git,sentry-solr/solr-sentry-handlers/src/main/java/org/apache/solr/update/processor/UpdateIndexAuthorizationProcessorFactory.java,org.apache.solr.update.processor.UpdateIndexAuthorizationProcessorFactory#getInstance SolrQueryRequest|SolrQueryResponse|UpdateRequestProcessor,4643f988a5e0ce2b9749e6365edea3a16482de86,False,4643f988a5e0ce2b9749e6365edea3a16482de86,4643f988a5e0ce2b9749e6365edea3a16482de86,0,0,0,False,True,right_censored_at_last_observed_revision,2016-03-22T18:40:15+08:00,4643f988a5e0ce2b9749e6365edea3a16482de86,2016-03-22T18:40:15+08:00,4643f988a5e0ce2b9749e6365edea3a16482de86,2016-03-22T18:40:15+08:00,entity_alive+size_shape_proxy_v1
4782948::feature envy,4782948,feature envy,none,git@github.com:apache/incubator-sentry.git,sentry-binding/sentry-binding-hive-v2/src/main/java/org/apache/sentry/binding/hive/v2/authorizer/DefaultSentryAccessController.java,org.apache.sentry.binding.hive.v2.authorizer.DefaultSentryAccessController#grantOrRevokeRoleOnGroup List<HivePrincipal>|List<String>|HivePrincipal|boolean,4643f988a5e0ce2b9749e6365edea3a16482de86,False,4643f988a5e0ce2b9749e6365edea3a16482de86,4643f988a5e0ce2b9749e6365edea3a16482de86,0,0,0,False,True,right_censored_at_last_observed_revision,2016-03-22T18:40:15+08:00,4643f988a5e0ce2b9749e6365edea3a16482de86,2016-03-22T18:40:15+08:00,4643f988a5e0ce2b9749e6365edea3a16482de86,2016-03-22T18:40:15+08:00,entity_alive+size_shape_proxy_v1
4782948::long method,4782948,long method,minor,git@github.com:apache/incubator-sentry.git,sentry-binding/sentry-binding-hive-v2/src/main/java/org/apache/sentry/binding/hive/v2/authorizer/DefaultSentryAccessController.java,org.apache.sentry.binding.hive.v2.authorizer.DefaultSentryAccessController#grantOrRevokeRoleOnGroup List<HivePrincipal>|List<String>|HivePrincipal|boolean,4643f988a5e0ce2b9749e6365edea3a16482de86,False,4643f988a5e0ce2b9749e6365edea3a16482de86,4643f988a5e0ce2b9749e6365edea3a16482de86,0,0,0,False,True,right_censored_at_last_observed_revision,2016-03-22T18:40:15+08:00,4643f988a5e0ce2b9749e6365edea3a16482de86,2016-03-22T18:40:15+08:00,4643f988a5e0ce2b9749e6365edea3a16482de86,2016-03-22T18:40:15+08:00,entity_alive+size_shape_proxy_v1
4784081::feature envy,4784081,feature envy,major,git@github.com:apache/incubator-sentry.git,sentry-hdfs/sentry-hdfs-common/src/gen/thrift/gen-javabean/org/apache/sentry/hdfs/service/thrift/SentryHDFSService.java,org.apache.sentry.hdfs.service.thrift.SentryHDFSService.handle_hms_notification_result.handle_hms_notification_resultStandardScheme#write org.apache.thrift.protocol.TProtocol|handle_hms_notification_result,4643f988a5e0ce2b9749e6365edea3a16482de86,False,4643f988a5e0ce2b9749e6365edea3a16482de86,4643f988a5e0ce2b9749e6365edea3a16482de86,0,0,0,False,True,right_censored_at_last_observed_revision,2016-03-22T18:40:15+08:00,4643f988a5e0ce2b9749e6365edea3a16482de86,2016-03-22T18:40:15+08:00,4643f988a5e0ce2b9749e6365edea3a16482de86,2016-03-22T18:40:15+08:00,entity_alive+size_shape_proxy_v1
4784081::long method,4784081,long method,none,git@github.com:apache/incubator-sentry.git,sentry-hdfs/sentry-hdfs-common/src/gen/thrift/gen-javabean/org/apache/sentry/hdfs/service/thrift/SentryHDFSService.java,org.apache.sentry.hdfs.service.thrift.SentryHDFSService.handle_hms_notification_result.handle_hms_notification_resultStandardScheme#write org.apache.thrift.protocol.TProtocol|handle_hms_notification_result,4643f988a5e0ce2b9749e6365edea3a16482de86,False,4643f988a5e0ce2b9749e6365edea3a16482de86,4643f988a5e0ce2b9749e6365edea3a16482de86,0,0,0,False,True,right_censored_at_last_observed_revision,2016-03-22T18:40:15+08:00,4643f988a5e0ce2b9749e6365edea3a16482de86,2016-03-22T18:40:15+08:00,4643f988a5e0ce2b9749e6365edea3a16482de86,2016-03-22T18:40:15+08:00,entity_alive+size_shape_proxy_v1
4786049::feature envy,4786049,feature envy,none,git@github.com:apache/incubator-sentry.git,sentry-provider/sentry-provider-db/src/gen/thrift/gen-javabean/org/apache/sentry/provider/db/service/thrift/TListSentryPrivilegesResponse.java,org.apache.sentry.provider.db.service.thrift.TListSentryPrivilegesResponse#clear,4643f988a5e0ce2b9749e6365edea3a16482de86,False,4643f988a5e0ce2b9749e6365edea3a16482de86,4643f988a5e0ce2b9749e6365edea3a16482de86,0,0,0,False,True,right_censored_at_last_observed_revision,2016-03-22T18:40:15+08:00,4643f988a5e0ce2b9749e6365edea3a16482de86,2016-03-22T18:40:15+08:00,4643f988a5e0ce2b9749e6365edea3a16482de86,2016-03-22T18:40:15+08:00,entity_alive+size_shape_proxy_v1
4786049::long method,4786049,long method,none,git@github.com:apache/incubator-sentry.git,sentry-provider/sentry-provider-db/src/gen/thrift/gen-javabean/org/apache/sentry/provider/db/service/thrift/TListSentryPrivilegesResponse.java,org.apache.sentry.provider.db.service.thrift.TListSentryPrivilegesResponse#clear,4643f988a5e0ce2b9749e6365edea3a16482de86,False,4643f988a5e0ce2b9749e6365edea3a16482de86,4643f988a5e0ce2b9749e6365edea3a16482de86,0,0,0,False,True,right_censored_at_last_observed_revision,2016-03-22T18:40:15+08:00,4643f988a5e0ce2b9749e6365edea3a16482de86,2016-03-22T18:40:15+08:00,4643f988a5e0ce2b9749e6365edea3a16482de86,2016-03-22T18:40:15+08:00,entity_alive+size_shape_proxy_v1
4788662::feature envy,4788662,feature envy,none,git@github.com:apache/incubator-sentry.git,sentry-provider/sentry-provider-db/src/gen/thrift/gen-javabean/org/apache/sentry/provider/db/service/thrift/TListSentryPrivilegesRequest.java,org.apache.sentry.provider.db.service.thrift.TListSentryPrivilegesRequest#equals TListSentryPrivilegesRequest,4643f988a5e0ce2b9749e6365edea3a16482de86,False,4643f988a5e0ce2b9749e6365edea3a16482de86,4643f988a5e0ce2b9749e6365edea3a16482de86,0,0,0,False,True,right_censored_at_last_observed_revision,2016-03-22T18:40:15+08:00,4643f988a5e0ce2b9749e6365edea3a16482de86,2016-03-22T18:40:15+08:00,4643f988a5e0ce2b9749e6365edea3a16482de86,2016-03-22T18:40:15+08:00,entity_alive+size_shape_proxy_v1
4788662::long method,4788662,long method,major,git@github.com:apache/incubator-sentry.git,sentry-provider/sentry-provider-db/src/gen/thrift/gen-javabean/org/apache/sentry/provider/db/service/thrift/TListSentryPrivilegesRequest.java,org.apache.sentry.provider.db.service.thrift.TListSentryPrivilegesRequest#equals TListSentryPrivilegesRequest,4643f988a5e0ce2b9749e6365edea3a16482de86,False,4643f988a5e0ce2b9749e6365edea3a16482de86,4643f988a5e0ce2b9749e6365edea3a16482de86,0,0,0,False,True,right_censored_at_last_observed_revision,2016-03-22T18:40:15+08:00,4643f988a5e0ce2b9749e6365edea3a16482de86,2016-03-22T18:40:15+08:00,4643f988a5e0ce2b9749e6365edea3a16482de86,2016-03-22T18:40:15+08:00,entity_alive+size_shape_proxy_v1
4790338::feature envy,4790338,feature envy,none,git@github.com:apache/incubator-shardingsphere.git,sharding-core/sharding-core-rewrite/src/main/java/org/apache/shardingsphere/core/rewrite/SQLRewriteEngine.java,org.apache.shardingsphere.core.rewrite.SQLRewriteEngine#appendSchemaPlaceholder SQLBuilder|SchemaToken|int,c5cf1d15b02f3a0fb3bda4f15d5f0b3779eac7ba,False,c5cf1d15b02f3a0fb3bda4f15d5f0b3779eac7ba,97bdb8a11930f255904d2908a0def5cc53439046,70,64,51,False,False,path_unreadable_at_revision,2019-03-22T23:46:39+08:00,43cbcdd983b9203e49eacb4ab3c4d0dd1dbde3eb,2019-05-13T12:21:28+08:00,60b82df2df371512c4a2d40f562a6ffa1349c2e1,2020-05-16T16:30:07+08:00,entity_alive+size_shape_proxy_v1
4790338::long method,4790338,long method,none,git@github.com:apache/incubator-shardingsphere.git,sharding-core/sharding-core-rewrite/src/main/java/org/apache/shardingsphere/core/rewrite/SQLRewriteEngine.java,org.apache.shardingsphere.core.rewrite.SQLRewriteEngine#appendSchemaPlaceholder SQLBuilder|SchemaToken|int,c5cf1d15b02f3a0fb3bda4f15d5f0b3779eac7ba,False,c5cf1d15b02f3a0fb3bda4f15d5f0b3779eac7ba,97bdb8a11930f255904d2908a0def5cc53439046,70,1,2,False,False,condition_no_longer_holds,2019-03-22T23:46:39+08:00,f94c226d2fb4113edb3bb602b038faf72308583e,2019-03-25T18:30:27+08:00,60b82df2df371512c4a2d40f562a6ffa1349c2e1,2020-05-16T16:30:07+08:00,entity_alive+size_shape_proxy_v1
4792710::blob,4792710,blob,none,git@github.com:apache/incubator-shardingsphere.git,sharding-core/sharding-core-common/src/main/java/org/apache/shardingsphere/core/util/InlineExpressionParser.java,org.apache.shardingsphere.core.util.InlineExpressionParser,c5cf1d15b02f3a0fb3bda4f15d5f0b3779eac7ba,False,c5cf1d15b02f3a0fb3bda4f15d5f0b3779eac7ba,97bdb8a11930f255904d2908a0def5cc53439046,6,1,275,False,False,path_unreadable_at_revision,2019-03-22T23:46:39+08:00,75649eb5fd04f49586484544a6cd89ce7bde8887,2019-12-23T16:52:43+08:00,a538d279d8d7a2c6e5d998cd2eed9e9850836faf,2020-04-23T18:52:40+08:00,entity_alive+size_shape_proxy_v1
4792710::data class,4792710,data class,none,git@github.com:apache/incubator-shardingsphere.git,sharding-core/sharding-core-common/src/main/java/org/apache/shardingsphere/core/util/InlineExpressionParser.java,org.apache.shardingsphere.core.util.InlineExpressionParser,c5cf1d15b02f3a0fb3bda4f15d5f0b3779eac7ba,False,c5cf1d15b02f3a0fb3bda4f15d5f0b3779eac7ba,97bdb8a11930f255904d2908a0def5cc53439046,6,1,275,False,False,path_unreadable_at_revision,2019-03-22T23:46:39+08:00,75649eb5fd04f49586484544a6cd89ce7bde8887,2019-12-23T16:52:43+08:00,a538d279d8d7a2c6e5d998cd2eed9e9850836faf,2020-04-23T18:52:40+08:00,entity_alive+size_shape_proxy_v1
4794099::blob,4794099,blob,none,git@github.com:apache/incubator-shardingsphere.git,sharding-proxy/sharding-proxy-backend/src/main/java/org/apache/shardingsphere/shardingproxy/backend/schema/ShardingSchema.java,org.apache.shardingsphere.shardingproxy.backend.schema.ShardingSchema,c5cf1d15b02f3a0fb3bda4f15d5f0b3779eac7ba,False,c5cf1d15b02f3a0fb3bda4f15d5f0b3779eac7ba,97bdb8a11930f255904d2908a0def5cc53439046,15,1,14,False,False,condition_no_longer_holds,2019-03-22T23:46:39+08:00,f93b021c7cd2e80ae90e972e2434e4dd1f00ad3d,2019-04-06T22:34:16+08:00,6402b25884d3d62678138bc8adfd95503637970a,2019-08-21T13:14:36+08:00,entity_alive+size_shape_proxy_v1
4794099::data class,4794099,data class,none,git@github.com:apache/incubator-shardingsphere.git,sharding-proxy/sharding-proxy-backend/src/main/java/org/apache/shardingsphere/shardingproxy/backend/schema/ShardingSchema.java,org.apache.shardingsphere.shardingproxy.backend.schema.ShardingSchema,c5cf1d15b02f3a0fb3bda4f15d5f0b3779eac7ba,False,c5cf1d15b02f3a0fb3bda4f15d5f0b3779eac7ba,97bdb8a11930f255904d2908a0def5cc53439046,15,1,14,False,False,condition_no_longer_holds,2019-03-22T23:46:39+08:00,f93b021c7cd2e80ae90e972e2434e4dd1f00ad3d,2019-04-06T22:34:16+08:00,6402b25884d3d62678138bc8adfd95503637970a,2019-08-21T13:14:36+08:00,entity_alive+size_shape_proxy_v1
4794391::blob,4794391,blob,none,git@github.com:apache/incubator-shardingsphere.git,sharding-core/sharding-core-common/src/main/java/org/apache/shardingsphere/core/util/NumberUtil.java,org.apache.shardingsphere.core.util.NumberUtil,c5cf1d15b02f3a0fb3bda4f15d5f0b3779eac7ba,False,c5cf1d15b02f3a0fb3bda4f15d5f0b3779eac7ba,97bdb8a11930f255904d2908a0def5cc53439046,2,1,24,False,False,condition_no_longer_holds,2019-03-22T23:46:39+08:00,e0838fbcc6f4e2ec742cdcb96d100113fdbb6ed3,2019-04-16T17:51:50+08:00,29e96adf14f4de3f77b4e0316e975e1608b4ae0b,2019-07-22T22:03:42+08:00,entity_alive+size_shape_proxy_v1
4794391::data class,4794391,data class,none,git@github.com:apache/incubator-shardingsphere.git,sharding-core/sharding-core-common/src/main/java/org/apache/shardingsphere/core/util/NumberUtil.java,org.apache.shardingsphere.core.util.NumberUtil,c5cf1d15b02f3a0fb3bda4f15d5f0b3779eac7ba,False,c5cf1d15b02f3a0fb3bda4f15d5f0b3779eac7ba,97bdb8a11930f255904d2908a0def5cc53439046,2,1,24,False,False,condition_no_longer_holds,2019-03-22T23:46:39+08:00,e0838fbcc6f4e2ec742cdcb96d100113fdbb6ed3,2019-04-16T17:51:50+08:00,29e96adf14f4de3f77b4e0316e975e1608b4ae0b,2019-07-22T22:03:42+08:00,entity_alive+size_shape_proxy_v1
4794476::blob,4794476,blob,none,git@github.com:apache/incubator-shardingsphere.git,sharding-jdbc/sharding-jdbc-core/src/main/java/org/apache/shardingsphere/shardingjdbc/jdbc/core/statement/EncryptPreparedStatement.java,org.apache.shardingsphere.shardingjdbc.jdbc.core.statement.EncryptPreparedStatement.EncryptPreparedStatementGenerator,c5cf1d15b02f3a0fb3bda4f15d5f0b3779eac7ba,False,c5cf1d15b02f3a0fb3bda4f15d5f0b3779eac7ba,97bdb8a11930f255904d2908a0def5cc53439046,116,1,5,False,False,condition_no_longer_holds,2019-03-22T23:46:39+08:00,a76d594003f1c2f502da0fb2ce8bb6d7ff2834c0,2019-03-28T16:15:35+08:00,96ea6a0dac33e1be47e853fb97fbbe1b64914226,2020-05-09T19:12:02+08:00,entity_alive+size_shape_proxy_v1
4794476::data class,4794476,data class,none,git@github.com:apache/incubator-shardingsphere.git,sharding-jdbc/sharding-jdbc-core/src/main/java/org/apache/shardingsphere/shardingjdbc/jdbc/core/statement/EncryptPreparedStatement.java,org.apache.shardingsphere.shardingjdbc.jdbc.core.statement.EncryptPreparedStatement.EncryptPreparedStatementGenerator,c5cf1d15b02f3a0fb3bda4f15d5f0b3779eac7ba,False,c5cf1d15b02f3a0fb3bda4f15d5f0b3779eac7ba,97bdb8a11930f255904d2908a0def5cc53439046,116,1,5,False,False,condition_no_longer_holds,2019-03-22T23:46:39+08:00,a76d594003f1c2f502da0fb2ce8bb6d7ff2834c0,2019-03-28T16:15:35+08:00,96ea6a0dac33e1be47e853fb97fbbe1b64914226,2020-05-09T19:12:02+08:00,entity_alive+size_shape_proxy_v1
4794965::feature envy,4794965,feature envy,none,git@github.com:apache/incubator-shardingsphere.git,sharding-core/sharding-core-execute/src/main/java/org/apache/shardingsphere/core/execute/sql/execute/result/StreamQueryResult.java,org.apache.shardingsphere.core.execute.sql.execute.result.StreamQueryResult#getValue String|Class<?>,c5cf1d15b02f3a0fb3bda4f15d5f0b3779eac7ba,False,c5cf1d15b02f3a0fb3bda4f15d5f0b3779eac7ba,97bdb8a11930f255904d2908a0def5cc53439046,22,5,79,False,False,condition_no_longer_holds,2019-03-22T23:46:39+08:00,68bafc64654f320fd899fd387814a5c6998a012f,2019-06-10T20:14:48+08:00,5f5cee1c0aa352fc9d6448b1a327ed4feeb14b02,2020-02-10T16:11:10+08:00,entity_alive+size_shape_proxy_v1
