instance_id,sample_id,smell,severity_consensus,repository,original_commit_hash,commit_remapped,effective_commit_hash,path_at_label,code_name,join_level,wmc,cbo,dit,noc,rfc,lcom,loc,total_methods,total_fields,method_cyclomatic_complexity,ck_version
6612013::data class,6612013,data class,none,git@github.com:Esri/arcgis-runtime-samples-android.git,22b9a4c99c82a75a128b64703c0c1ffb2f9f5293,False,22b9a4c99c82a75a128b64703c0c1ffb2f9f5293,/java/feature-layer-definition-expression/src/main/java/com/esri/arcgisruntime/samples/featurelayerdefinitionexpression/MainActivity.java,com.esri.arcgisruntime.samples.featurelayerdefinitionexpression.MainActivity,class_fqcn,7,9,2,0,21,3,58,7,3,,0.7.0
6613429::feature envy,6613429,feature envy,none,git@github.com:Esri/arcgis-runtime-samples-android.git,22b9a4c99c82a75a128b64703c0c1ffb2f9f5293,False,22b9a4c99c82a75a128b64703c0c1ffb2f9f5293,/java/find-route/src/main/java/com/esri/arcgisruntime/sample/findroute/MainActivity.java,com.esri.arcgisruntime.sample.findroute.MainActivity#onDestroy,method_fqcn+name+arity,,0,,,2,,4,,,1,0.7.0
6613429::long method,6613429,long method,none,git@github.com:Esri/arcgis-runtime-samples-android.git,22b9a4c99c82a75a128b64703c0c1ffb2f9f5293,False,22b9a4c99c82a75a128b64703c0c1ffb2f9f5293,/java/find-route/src/main/java/com/esri/arcgisruntime/sample/findroute/MainActivity.java,com.esri.arcgisruntime.sample.findroute.MainActivity#onDestroy,method_fqcn+name+arity,,0,,,2,,4,,,1,0.7.0
6613457::feature envy,6613457,feature envy,minor,git@github.com:Esri/arcgis-runtime-samples-android.git,22b9a4c99c82a75a128b64703c0c1ffb2f9f5293,False,22b9a4c99c82a75a128b64703c0c1ffb2f9f5293,/java/sketch-editor/src/main/java/com/esri/arcgisruntime/sample/sketcheditor/MainActivity.java,com.esri.arcgisruntime.sample.sketcheditor.MainActivity#onCreate Bundle,method_fqcn+name+arity,,7,,,14,,26,,,1,0.7.0
6613457::long method,6613457,long method,minor,git@github.com:Esri/arcgis-runtime-samples-android.git,22b9a4c99c82a75a128b64703c0c1ffb2f9f5293,False,22b9a4c99c82a75a128b64703c0c1ffb2f9f5293,/java/sketch-editor/src/main/java/com/esri/arcgisruntime/sample/sketcheditor/MainActivity.java,com.esri.arcgisruntime.sample.sketcheditor.MainActivity#onCreate Bundle,method_fqcn+name+arity,,7,,,14,,26,,,1,0.7.0
6624087::feature envy,6624087,feature envy,none,git@github.com:Esri/arcgis-runtime-samples-java.git,c7a0b309586495ff9cc9dbed129e411943547793,False,c7a0b309586495ff9cc9dbed129e411943547793,/src/main/java/com/esri/samples/map/manage_bookmarks/ManageBookmarksSample.java,com.esri.samples.map.manage_bookmarks.ManageBookmarksSample.main String[],method_fqcn+name+arity,,0,,,1,,3,,,1,0.7.0
6624087::long method,6624087,long method,none,git@github.com:Esri/arcgis-runtime-samples-java.git,c7a0b309586495ff9cc9dbed129e411943547793,False,c7a0b309586495ff9cc9dbed129e411943547793,/src/main/java/com/esri/samples/map/manage_bookmarks/ManageBookmarksSample.java,com.esri.samples.map.manage_bookmarks.ManageBookmarksSample.main String[],method_fqcn+name+arity,,0,,,1,,3,,,1,0.7.0
6624209::blob,6624209,blob,major,git@github.com:Esri/arcgis-runtime-samples-java.git,c7a0b309586495ff9cc9dbed129e411943547793,False,c7a0b309586495ff9cc9dbed129e411943547793,/src/main/java/com/esri/samples/imagelayers/map_image_layer_tables/MapImageLayerTablesSample.java,com.esri.samples.imagelayers.map_image_layer_tables.MapImageLayerTablesSample,class_fqcn,15,27,2,0,55,0,122,4,4,,0.7.0
6624209::data class,6624209,data class,none,git@github.com:Esri/arcgis-runtime-samples-java.git,c7a0b309586495ff9cc9dbed129e411943547793,False,c7a0b309586495ff9cc9dbed129e411943547793,/src/main/java/com/esri/samples/imagelayers/map_image_layer_tables/MapImageLayerTablesSample.java,com.esri.samples.imagelayers.map_image_layer_tables.MapImageLayerTablesSample,class_fqcn,15,27,2,0,55,0,122,4,4,,0.7.0
6624215::feature envy,6624215,feature envy,none,git@github.com:Esri/arcgis-runtime-samples-java.git,c7a0b309586495ff9cc9dbed129e411943547793,False,c7a0b309586495ff9cc9dbed129e411943547793,/src/main/java/com/esri/samples/featurelayers/feature_layer_rendering_mode_map/FeatureLayerRenderingModeMapSample.java,com.esri.samples.featurelayers.feature_layer_rendering_mode_map.FeatureLayerRenderingModeMapSample#start Stage,method_fqcn+name+arity,,11,,,25,,46,,,2,0.7.0
6624215::long method,6624215,long method,major,git@github.com:Esri/arcgis-runtime-samples-java.git,c7a0b309586495ff9cc9dbed129e411943547793,False,c7a0b309586495ff9cc9dbed129e411943547793,/src/main/java/com/esri/samples/featurelayers/feature_layer_rendering_mode_map/FeatureLayerRenderingModeMapSample.java,com.esri.samples.featurelayers.feature_layer_rendering_mode_map.FeatureLayerRenderingModeMapSample#start Stage,method_fqcn+name+arity,,11,,,25,,46,,,2,0.7.0
6627471::feature envy,6627471,feature envy,none,git@github.com:Esri/defense-solutions-proofs-of-concept.git,107e74c00bf433948b6579092815858a4ffb7c08,False,107e74c00bf433948b6579092815858a4ffb7c08,/geoevent-components/solutions-geoevent/processors/reduceLineToPoint-processor/src/main/java/com/esri/geoevent/solutions/processor/line2pt/UnitConverter.java,com.esri.geoevent.solutions.processor.line2pt.UnitConverter#findWkid String,method_fqcn+name+arity,,0,,,2,,6,,,2,0.7.0
6627471::long method,6627471,long method,none,git@github.com:Esri/defense-solutions-proofs-of-concept.git,107e74c00bf433948b6579092815858a4ffb7c08,False,107e74c00bf433948b6579092815858a4ffb7c08,/geoevent-components/solutions-geoevent/processors/reduceLineToPoint-processor/src/main/java/com/esri/geoevent/solutions/processor/line2pt/UnitConverter.java,com.esri.geoevent.solutions.processor.line2pt.UnitConverter#findWkid String,method_fqcn+name+arity,,0,,,2,,6,,,2,0.7.0
6629910::blob,6629910,blob,none,git@github.com:Esri/defense-solutions-proofs-of-concept.git,107e74c00bf433948b6579092815858a4ffb7c08,False,107e74c00bf433948b6579092815858a4ffb7c08,/apps/vehicle-commander-java/source/VehicleCommander/src/com/esri/vehiclecommander/controller/AppConfigController.java,com.esri.vehiclecommander.controller.AppConfigController.AppConfigHandler,class_fqcn,29,4,2,0,4,0,106,3,19,,0.7.0
6629910::data class,6629910,data class,none,git@github.com:Esri/defense-solutions-proofs-of-concept.git,107e74c00bf433948b6579092815858a4ffb7c08,False,107e74c00bf433948b6579092815858a4ffb7c08,/apps/vehicle-commander-java/source/VehicleCommander/src/com/esri/vehiclecommander/controller/AppConfigController.java,com.esri.vehiclecommander.controller.AppConfigController.AppConfigHandler,class_fqcn,29,4,2,0,4,0,106,3,19,,0.7.0
6629031::feature envy,6629031,feature envy,none,git@github.com:Esri/geometry-api-java.git,494da8ec953d76e7c6072afbc081abfe48ff07cf,False,494da8ec953d76e7c6072afbc081abfe48ff07cf,/src/main/java/com/esri/core/geometry/ogc/OGCPolygon.java,com.esri.core.geometry.ogc.OGCPolygon#exteriorRing,method_fqcn+name+arity,,4,,,2,,4,,,2,0.7.0
6629031::long method,6629031,long method,none,git@github.com:Esri/geometry-api-java.git,494da8ec953d76e7c6072afbc081abfe48ff07cf,False,494da8ec953d76e7c6072afbc081abfe48ff07cf,/src/main/java/com/esri/core/geometry/ogc/OGCPolygon.java,com.esri.core.geometry.ogc.OGCPolygon#exteriorRing,method_fqcn+name+arity,,4,,,2,,4,,,2,0.7.0
6630204::feature envy,6630204,feature envy,none,git@github.com:Esri/geometry-api-java.git,494da8ec953d76e7c6072afbc081abfe48ff07cf,False,494da8ec953d76e7c6072afbc081abfe48ff07cf,/src/main/java/com/esri/core/geometry/RelationalOperations.java,com.esri.core.geometry.RelationalOperations.multiPointRelateEnvelope_ MultiPoint|Envelope|double|int|ProgressTracker,method_fqcn+name+arity,,4,,,6,,19,,,7,0.7.0
6630204::long method,6630204,long method,none,git@github.com:Esri/geometry-api-java.git,494da8ec953d76e7c6072afbc081abfe48ff07cf,False,494da8ec953d76e7c6072afbc081abfe48ff07cf,/src/main/java/com/esri/core/geometry/RelationalOperations.java,com.esri.core.geometry.RelationalOperations.multiPointRelateEnvelope_ MultiPoint|Envelope|double|int|ProgressTracker,method_fqcn+name+arity,,4,,,6,,19,,,7,0.7.0
6632662::feature envy,6632662,feature envy,none,git@github.com:Esri/geoportal-server-harvester.git,b8c69260e3d6ec10df6514c201219e690cfba048,False,b8c69260e3d6ec10df6514c201219e690cfba048,/geoportal-SDK/geoportal-harvester-api-base/src/main/java/com/esri/geoportal/harvester/api/base/DataReferenceWrapper.java,com.esri.geoportal.harvester.api.base.DataReferenceWrapper#getOriginDataReference,method_fqcn+name+arity,,1,,,0,,3,,,1,0.7.0
6632662::long method,6632662,long method,none,git@github.com:Esri/geoportal-server-harvester.git,b8c69260e3d6ec10df6514c201219e690cfba048,False,b8c69260e3d6ec10df6514c201219e690cfba048,/geoportal-SDK/geoportal-harvester-api-base/src/main/java/com/esri/geoportal/harvester/api/base/DataReferenceWrapper.java,com.esri.geoportal.harvester.api.base.DataReferenceWrapper#getOriginDataReference,method_fqcn+name+arity,,1,,,0,,3,,,1,0.7.0
6632851::feature envy,6632851,feature envy,none,git@github.com:Esri/geoportal-server-harvester.git,b8c69260e3d6ec10df6514c201219e690cfba048,False,b8c69260e3d6ec10df6514c201219e690cfba048,/geoportal-commons/geoportal-commons-dcat-client/src/main/java/com/esri/geoportal/commons/dcat/client/adaptors/DcatDistributionAdaptor.java,com.esri.geoportal.commons.dcat.client.adaptors.DcatDistributionAdaptor#getType,method_fqcn+name+arity,,1,,,1,,3,,,1,0.7.0
6632851::long method,6632851,long method,none,git@github.com:Esri/geoportal-server-harvester.git,b8c69260e3d6ec10df6514c201219e690cfba048,False,b8c69260e3d6ec10df6514c201219e690cfba048,/geoportal-commons/geoportal-commons-dcat-client/src/main/java/com/esri/geoportal/commons/dcat/client/adaptors/DcatDistributionAdaptor.java,com.esri.geoportal.commons.dcat.client.adaptors.DcatDistributionAdaptor#getType,method_fqcn+name+arity,,1,,,1,,3,,,1,0.7.0
6633155::feature envy,6633155,feature envy,none,git@github.com:Esri/geoportal-server-harvester.git,b8c69260e3d6ec10df6514c201219e690cfba048,False,b8c69260e3d6ec10df6514c201219e690cfba048,/geoportal-commons/geoportal-commons-dcat-client/src/main/java/com/esri/geoportal/commons/dcat/client/json/JsonAttributes.java,com.esri.geoportal.commons.dcat.client.json.JsonAttributes#toString,method_fqcn+name+arity,,1,,,7,,10,,,3,0.7.0
6633155::long method,6633155,long method,none,git@github.com:Esri/geoportal-server-harvester.git,b8c69260e3d6ec10df6514c201219e690cfba048,False,b8c69260e3d6ec10df6514c201219e690cfba048,/geoportal-commons/geoportal-commons-dcat-client/src/main/java/com/esri/geoportal/commons/dcat/client/json/JsonAttributes.java,com.esri.geoportal.commons.dcat.client.json.JsonAttributes#toString,method_fqcn+name+arity,,1,,,7,,10,,,3,0.7.0
6634791::blob,6634791,blob,none,git@github.com:Esri/geoportal-server-harvester.git,b8c69260e3d6ec10df6514c201219e690cfba048,False,b8c69260e3d6ec10df6514c201219e690cfba048,/geoportal-connectors/geoportal-harvester-waf/src/main/java/com/esri/geoportal/harvester/waf/WafFolderContent.java,com.esri.geoportal.harvester.waf.WafFolderContent,class_fqcn,4,2,1,0,0,0,19,4,3,,0.7.0
6634791::data class,6634791,data class,major,git@github.com:Esri/geoportal-server-harvester.git,b8c69260e3d6ec10df6514c201219e690cfba048,False,b8c69260e3d6ec10df6514c201219e690cfba048,/geoportal-connectors/geoportal-harvester-waf/src/main/java/com/esri/geoportal/harvester/waf/WafFolderContent.java,com.esri.geoportal.harvester.waf.WafFolderContent,class_fqcn,4,2,1,0,0,0,19,4,3,,0.7.0
6634928::blob,6634928,blob,none,git@github.com:Esri/geoportal-server-harvester.git,b8c69260e3d6ec10df6514c201219e690cfba048,False,b8c69260e3d6ec10df6514c201219e690cfba048,/geoportal-commons/geoportal-commons-geometry/src/main/java/com/esri/geoportal/geoportal/commons/geometry/GeometryService.java,com.esri.geoportal.geoportal.commons.geometry.GeometryService.MultiPointList,class_fqcn,3,2,3,0,2,0,12,3,1,,0.7.0
6634928::data class,6634928,data class,none,git@github.com:Esri/geoportal-server-harvester.git,b8c69260e3d6ec10df6514c201219e690cfba048,False,b8c69260e3d6ec10df6514c201219e690cfba048,/geoportal-commons/geoportal-commons-geometry/src/main/java/com/esri/geoportal/geoportal/commons/geometry/GeometryService.java,com.esri.geoportal.geoportal.commons.geometry.GeometryService.MultiPointList,class_fqcn,3,2,3,0,2,0,12,3,1,,0.7.0
6633402::feature envy,6633402,feature envy,none,git@github.com:Esri/maps-app-android.git,1af1f74ece08f678ce7de7bf173034d30e1cb100,False,1af1f74ece08f678ce7de7bf173034d30e1cb100,/maps-app/src/main/java/com/esri/android/mapsapp/MapFragment.java,com.esri.android.mapsapp.MapFragment#getSuggestions String,method_fqcn+name+arity,,1,,,4,,30,,,3,0.7.0
6633402::long method,6633402,long method,minor,git@github.com:Esri/maps-app-android.git,1af1f74ece08f678ce7de7bf173034d30e1cb100,False,1af1f74ece08f678ce7de7bf173034d30e1cb100,/maps-app/src/main/java/com/esri/android/mapsapp/MapFragment.java,com.esri.android.mapsapp.MapFragment#getSuggestions String,method_fqcn+name+arity,,1,,,4,,30,,,3,0.7.0
6635481::blob,6635481,blob,none,git@github.com:Esri/spatial-framework-for-hadoop.git,00959d6b4465313c934aaa8aaf17b52d6c9c60d4,False,00959d6b4465313c934aaa8aaf17b52d6c9c60d4,/hive/src/main/java/com/esri/hadoop/hive/ST_X.java,com.esri.hadoop.hive.ST_X,class_fqcn,5,10,4,0,9,0,23,1,2,,0.7.0
6635481::data class,6635481,data class,none,git@github.com:Esri/spatial-framework-for-hadoop.git,00959d6b4465313c934aaa8aaf17b52d6c9c60d4,False,00959d6b4465313c934aaa8aaf17b52d6c9c60d4,/hive/src/main/java/com/esri/hadoop/hive/ST_X.java,com.esri.hadoop.hive.ST_X,class_fqcn,5,10,4,0,9,0,23,1,2,,0.7.0
7027539::blob,7027539,blob,none,git@github.com:IBM/ibm-cos-sdk-java.git,d6b03864c15c622ce439e39f20ab41a77dc1cc83,False,d6b03864c15c622ce439e39f20ab41a77dc1cc83,/ibm-cos-java-sdk-kms/src/main/java/com/ibm/cloud/objectstorage/services/kms/model/ListKeysResult.java,com.ibm.cloud.objectstorage.services.kms.model.ListKeysResult,class_fqcn,38,5,1,0,17,75,92,15,3,,0.7.0
7027539::data class,7027539,data class,major,git@github.com:IBM/ibm-cos-sdk-java.git,d6b03864c15c622ce439e39f20ab41a77dc1cc83,False,d6b03864c15c622ce439e39f20ab41a77dc1cc83,/ibm-cos-java-sdk-kms/src/main/java/com/ibm/cloud/objectstorage/services/kms/model/ListKeysResult.java,com.ibm.cloud.objectstorage.services.kms.model.ListKeysResult,class_fqcn,38,5,1,0,17,75,92,15,3,,0.7.0
7030976::feature envy,7030976,feature envy,none,git@github.com:IBM/ibm-cos-sdk-java.git,d6b03864c15c622ce439e39f20ab41a77dc1cc83,False,d6b03864c15c622ce439e39f20ab41a77dc1cc83,/ibm-cos-java-sdk-s3/src/main/java/com/ibm/cloud/objectstorage/services/s3/model/HeadBucketResult.java,com.ibm.cloud.objectstorage.services.s3.model.HeadBucketResult#withBucketRegion String,method_fqcn+name+arity,,1,,,1,,4,,,1,0.7.0
7030976::long method,7030976,long method,none,git@github.com:IBM/ibm-cos-sdk-java.git,d6b03864c15c622ce439e39f20ab41a77dc1cc83,False,d6b03864c15c622ce439e39f20ab41a77dc1cc83,/ibm-cos-java-sdk-s3/src/main/java/com/ibm/cloud/objectstorage/services/s3/model/HeadBucketResult.java,com.ibm.cloud.objectstorage.services.s3.model.HeadBucketResult#withBucketRegion String,method_fqcn+name+arity,,1,,,1,,4,,,1,0.7.0
7031904::feature envy,7031904,feature envy,none,git@github.com:IBM/ibm-cos-sdk-java.git,d6b03864c15c622ce439e39f20ab41a77dc1cc83,False,d6b03864c15c622ce439e39f20ab41a77dc1cc83,/ibm-cos-java-sdk-s3/src/main/java/com/ibm/cloud/objectstorage/services/s3/AmazonS3EncryptionClient.java,com.ibm.cloud.objectstorage.services.s3.AmazonS3EncryptionClient.AmazonS3EncryptionClient AWSCredentials|EncryptionMaterialsProvider,method_fqcn+name+arity,,3,,,0,,3,,,1,0.7.0
7031904::long method,7031904,long method,none,git@github.com:IBM/ibm-cos-sdk-java.git,d6b03864c15c622ce439e39f20ab41a77dc1cc83,False,d6b03864c15c622ce439e39f20ab41a77dc1cc83,/ibm-cos-java-sdk-s3/src/main/java/com/ibm/cloud/objectstorage/services/s3/AmazonS3EncryptionClient.java,com.ibm.cloud.objectstorage.services.s3.AmazonS3EncryptionClient.AmazonS3EncryptionClient AWSCredentials|EncryptionMaterialsProvider,method_fqcn+name+arity,,3,,,0,,3,,,1,0.7.0
7032580::feature envy,7032580,feature envy,none,git@github.com:IBM/ibm-cos-sdk-java.git,d6b03864c15c622ce439e39f20ab41a77dc1cc83,False,d6b03864c15c622ce439e39f20ab41a77dc1cc83,/ibm-cos-java-sdk-s3/src/main/java/com/ibm/cloud/objectstorage/services/s3/internal/S3ErrorResponseHandler.java,com.ibm.cloud.objectstorage.services.s3.internal.S3ErrorResponseHandler#needsConnectionLeftOpen,method_fqcn+name+arity,,0,,,0,,3,,,1,0.7.0
7032580::long method,7032580,long method,none,git@github.com:IBM/ibm-cos-sdk-java.git,d6b03864c15c622ce439e39f20ab41a77dc1cc83,False,d6b03864c15c622ce439e39f20ab41a77dc1cc83,/ibm-cos-java-sdk-s3/src/main/java/com/ibm/cloud/objectstorage/services/s3/internal/S3ErrorResponseHandler.java,com.ibm.cloud.objectstorage.services.s3.internal.S3ErrorResponseHandler#needsConnectionLeftOpen,method_fqcn+name+arity,,0,,,0,,3,,,1,0.7.0
7032722::blob,7032722,blob,none,git@github.com:IBM/ibm-cos-sdk-java.git,d6b03864c15c622ce439e39f20ab41a77dc1cc83,False,d6b03864c15c622ce439e39f20ab41a77dc1cc83,/ibm-cos-java-sdk-s3/src/main/java/com/ibm/cloud/objectstorage/services/s3/model/transform/XmlResponsesSaxParser.java,com.ibm.cloud.objectstorage.services.s3.model.transform.XmlResponsesSaxParser.BucketLifecycleConfigurationHandler,class_fqcn,51,13,3,0,23,0,157,3,9,,0.7.0
7032722::data class,7032722,data class,none,git@github.com:IBM/ibm-cos-sdk-java.git,d6b03864c15c622ce439e39f20ab41a77dc1cc83,False,d6b03864c15c622ce439e39f20ab41a77dc1cc83,/ibm-cos-java-sdk-s3/src/main/java/com/ibm/cloud/objectstorage/services/s3/model/transform/XmlResponsesSaxParser.java,com.ibm.cloud.objectstorage.services.s3.model.transform.XmlResponsesSaxParser.BucketLifecycleConfigurationHandler,class_fqcn,51,13,3,0,23,0,157,3,9,,0.7.0
7035620::blob,7035620,blob,none,git@github.com:IBM/ibm-cos-sdk-java.git,d6b03864c15c622ce439e39f20ab41a77dc1cc83,False,d6b03864c15c622ce439e39f20ab41a77dc1cc83,/ibm-cos-java-sdk-core/src/main/java/com/ibm/cloud/objectstorage/transform/SimpleTypeJsonUnmarshallers.java,com.ibm.cloud.objectstorage.transform.SimpleTypeJsonUnmarshallers.LongJsonUnmarshaller,class_fqcn,3,3,1,0,2,0,10,2,1,,0.7.0
7035620::data class,7035620,data class,none,git@github.com:IBM/ibm-cos-sdk-java.git,d6b03864c15c622ce439e39f20ab41a77dc1cc83,False,d6b03864c15c622ce439e39f20ab41a77dc1cc83,/ibm-cos-java-sdk-core/src/main/java/com/ibm/cloud/objectstorage/transform/SimpleTypeJsonUnmarshallers.java,com.ibm.cloud.objectstorage.transform.SimpleTypeJsonUnmarshallers.LongJsonUnmarshaller,class_fqcn,3,3,1,0,2,0,10,2,1,,0.7.0
7039207::blob,7039207,blob,none,git@github.com:IBM/ibm-cos-sdk-java.git,d6b03864c15c622ce439e39f20ab41a77dc1cc83,False,d6b03864c15c622ce439e39f20ab41a77dc1cc83,/ibm-cos-java-sdk-s3/src/main/java/com/ibm/cloud/objectstorage/services/s3/transfer/internal/TransferProgressUpdatingListener.java,com.ibm.cloud.objectstorage.services.s3.transfer.internal.TransferProgressUpdatingListener,class_fqcn,3,3,2,1,2,0,11,2,1,,0.7.0
7039207::data class,7039207,data class,none,git@github.com:IBM/ibm-cos-sdk-java.git,d6b03864c15c622ce439e39f20ab41a77dc1cc83,False,d6b03864c15c622ce439e39f20ab41a77dc1cc83,/ibm-cos-java-sdk-s3/src/main/java/com/ibm/cloud/objectstorage/services/s3/transfer/internal/TransferProgressUpdatingListener.java,com.ibm.cloud.objectstorage.services.s3.transfer.internal.TransferProgressUpdatingListener,class_fqcn,3,3,2,1,2,0,11,2,1,,0.7.0
7042338::blob,7042338,blob,none,git@github.com:IBM/ibm-cos-sdk-java.git,d6b03864c15c622ce439e39f20ab41a77dc1cc83,False,d6b03864c15c622ce439e39f20ab41a77dc1cc83,/ibm-cos-java-sdk-s3/src/main/java/com/ibm/cloud/objectstorage/services/s3/model/transform/FilterStaxUnmarshaller.java,com.ibm.cloud.objectstorage.services.s3.model.transform.FilterStaxUnmarshaller,class_fqcn,11,5,1,0,11,3,32,3,1,,0.7.0
7042338::data class,7042338,data class,none,git@github.com:IBM/ibm-cos-sdk-java.git,d6b03864c15c622ce439e39f20ab41a77dc1cc83,False,d6b03864c15c622ce439e39f20ab41a77dc1cc83,/ibm-cos-java-sdk-s3/src/main/java/com/ibm/cloud/objectstorage/services/s3/model/transform/FilterStaxUnmarshaller.java,com.ibm.cloud.objectstorage.services.s3.model.transform.FilterStaxUnmarshaller,class_fqcn,11,5,1,0,11,3,32,3,1,,0.7.0
